Symbol,EndDate,Quarter,NetIncome,StockholdersEquity,TotalAssets,NetSales,ROE,Percent_Growth
PPSI,2013-12-31,FY,5270000,30792000,53861000,88162000,0.17114835022083658,-10.87378509532993
CTHR,2013-12-31,FY,-1291098,57427673,62323852,28487187,-0.0224821576872878,-62.97029833386494
AXS,2013-12-31,FY,727465000,5817962000,19634784000,4196365000,0.12503777095828403,7.9882263221330225
BCBP,2013-12-31,FY,9416000,100060000,1207959000,57359000,0.09410353787727363,-12.342006475484153
FMCC,2013-12-31,FY,48668000000,12835000000,1966061000000,72702000000,3.791819244253993,-28.275867058462374
EA,2013-12-31,Q3,-359000000,2004000000,5573000000,2452000000,-0.716566866267465,106.5387967091502
ST,2013-12-31,FY,188125000,1141588000,3498824000,1980732000,0.16479237693458587,36.13618301809359
PLCE,2014-02-01,FY,53026000,616778000,990630000,1765789000,0.08597258657085693,17.94215739396823
ELMD,2013-12-31,Q2,-574667,13417608,17397783,6919253,-0.171317272050279,-22.94118199793922
TXRH,2013-12-31,FY,84087000,587659000,877644000,1422585000,0.14308808339530238,21.510790310613793
BTCS,2013-12-31,FY,98359,-490856,601123,1610704,-0.20038259693270533,1500.0
PFHO,2013-12-31,FY,1232577,2739831,3036950,6573106,0.44987336810190115,10.169486776686554
XPLR,2013-12-31,Q3,890000,16111000,24917000,13981000,0.22096704115200794,4.959999084472656
GFOO,2013-12-31,Q1,-921282,508618,1307335,15335,-7.245374721303611,-99.14285716201577
NATH,2013-12-29,Q3,7109000,42796000,53065000,52003000,0.6644546219272829,53.46222730915432
LNN,2013-11-30,Q1,10234000,389669000,521703000,147671000,0.10505326315411286,12.933469838022841
HAUP,2013-12-31,Q1,-383210,-2379573,16760604,6469479,0.6441659911252985,-62.201221994577104
SPB,2013-12-29,Q1,54921000,911817000,5648275000,1100600000,0.24092992343858471,20.288629632994855
BSET,2013-11-30,FY,5096000,157409000,225849000,321286000,0.032374260683950724,29.458387959112443
BGC,2013-06-28,Q2,-34900000,1238500000,4810000000,3202800000,-0.11271699636657247,27.334476608545106
HD,2014-02-02,FY,5385000000,12522000000,40518000000,78812000000,0.43004312410158124,39.05979925618226
WERN,2013-12-31,FY,86785000,772519000,1354097000,2029183000,0.11234027900931887,26.122123378078772
PODD,2013-12-31,FY,-44974000,124597000,287955000,247084000,-0.36095572124529485,24.743937150238
MAG,2013-12-29,FY,3132000,8236000,81969000,103316000,0.38028169014084506,29.166664785206997
KEQU,2014-01-31,Q3,2988000,31633000,64963000,84114000,0.37783327537697975,6.529624328449568
VNDA,2013-12-31,FY,-20255000,44124000,143349000,33879000,-0.4590472305321367,16.921840509995214
DXCM,2013-12-31,FY,-29800000,84100000,122500000,157100000,-0.35434007134363854,55.88817001074816
FATE,2013-12-31,FY,-20894000,50848000,55583000,626000,-0.41091095028319696,-10.031848620911815
CCFN,2013-12-31,FY,6818000,75796000,624010000,20691000,0.08995197635759143,8.108108108108109
ES,2013-12-31,FY,-54665000,267727000,2420543000,1804398000,-0.2041818718321275,28.969094022434994
RMCF,2013-11-30,Q3,2906265,18967790,24242200,22666134,0.6128842632694689,-1.78571812008581
CODI,2013-12-31,FY,78816000,473385000,1044913000,985539000,0.16649450236065783,-17.167595904029366
MTRX,2013-12-31,Q2,16863000,257437000,535907000,537215000,0.26201361886597496,-8.022926595731724
NNRX,2014-01-31,Q2,-1225975,-642386,893249,1226979,7.633883677415136,-97.11815570777166
CRVP,2013-10-31,FY,571411,4398683,38273091,70980512,0.12990501929782164,-10.34483136612886
KFS,2013-12-31,FY,-36084000,35474000,324639000,172278000,-1.017195692619947,45.12819766684807
