Symbol,EndDate,Quarter,NetIncome,StockholdersEquity,TotalAssets,NetSales,ROE,Percent_Growth
BGFV,2011-10-02,Q3,11682000,158756000,406478000,675411000,0.29433848169518,80.18017398799265
ECL,2011-09-30,Q3,374500000,2467000000,5505600000,4953200000,0.6072152411836238,32.56289295907842
SWKS,2011-09-30,FY,226585000,1609095000,1890389000,1418922000,0.14081517871847218,31.180404604314347
FMCC,2011-09-30,Q3,-5885000000,-5991000000,2172336000000,75644000000,3.929227174094475,8.333331781129008
DAN,2011-09-30,Q3,157000000,1856000000,5348000000,5685000000,0.33836206896551724,17.14285895937965
THG,2011-09-30,Q3,-12200000,2454900000,12684500000,2795700000,-0.019878610126685403,4.957741750797755
ACIW,2011-09-30,Q3,21961000,287765000,614702000,330058000,0.3052629749969593,53.44952715208341
PNRG,2011-09-30,Q3,6505000,27795000,179655000,15181000,0.9361395934520598,40.68576501075495
NEOM,2011-09-30,Q3,12376000,-65750000,8025000,1664000,-0.7529125475285171,-63.12510815073619
LKFN,2011-09-30,Q3,22401000,268758000,2827438000,91729000,0.3334003080838524,33.59148550661919
BCRX,2011-09-30,Q3,-43756000,26042000,92511000,14419000,-6.720835573304662,53.62318064379754
PRGO,2011-09-24,Q1,70458000,1542568000,3514087000,725295000,0.18270312880858414,23.42598358981395
AEP,2011-09-30,Q3,1638000000,14653000000,51187000000,11672000000,0.44714392957073634,15.570747232162251
BRN,2011-09-30,FY,205000,37747000,88772000,3855000,0.005430895170477124,-7.999999182564872
CPK,2011-09-30,Q3,19664000,237548000,657516000,314039000,0.33111623756040887,18.07529547676619
AXS,2011-09-30,Q3,-42978000,5357105000,17943930000,2855499000,-0.03209046677263186,34.618340208195114
LZB,2011-10-29,Q2,53528000,418942000,644032000,587773000,0.5110779057721594,59.25197389936032
SUWN,2011-10-31,Q2,-1780713,29257125,32562537,5501240,-0.24345700406311283,-60.981913378432125
HLIT,2011-09-30,Q3,4452000,554054000,733440000,354977000,0.032141271428416725,6.572763331627465
EBAY,2011-09-30,Q3,1249775000,16165326000,24900537000,8271644000,0.3092483257065153,64.02170098742766
DWCH,2011-09-30,FY,132000,6342000,13134000,17885000,0.020813623462630087,278.8785199829979
ANDR,2011-09-30,Q3,-380416,4843356,5531011,2248081,-0.3141755427435026,-28.57142781116525
EAT,2011-09-28,Q1,23621000,378734000,1437294000,668402000,0.24947324507437937,60.639786815543026
EMKR,2011-09-30,FY,-34219000,98436000,170298000,200928000,-0.3476268844731602,42.676768710620294
LVCA,2011-09-30,Q2,-755415,1731064,1923632,0,-1.745550713318514,-30.43478542555027
MKL,2011-09-30,Q3,96179000,3212180000,11371754000,1944850000,0.11976788349345305,28.381817255826054
ALOD,2011-09-30,Q3,-60387,3636882,3861504,432079,-0.06641623236607622,-55.55555371590598
CSV,2011-09-30,Q3,6679000,126953000,651812000,142843000,0.2104400841256213,63.34459377824173
CROX,2011-09-30,Q3,107217000,490249000,704254000,797189000,0.8747962769939357,-31.545612856560616
SYK,2011-09-30,Q3,327000000,7557000000,12083000000,2031000000,0.17308455736403336,18.098872450626057
AZO,2011-11-19,Q1,191125000,-1347099000,5932580000,1924341000,-0.5675158247463624,16.958170382329467
NNVC,2011-09-30,Q1,-1139976,11385969,12377127,0,-0.4004844910433183,-31.958763292028607
CTS,2011-10-02,Q3,15111000,291054000,516475000,444507000,0.2076728029850131,36.08107520334044
MET,2011-09-30,Q3,5819000000,60348000000,785230000000,53517000000,0.3856962948233579,23.027489227382585
VC,2011-09-30,Q3,160000000,1373000000,5234000000,6188000000,0.46613255644573925,3.395346708075945
CENX,2011-09-30,Q3,42432000,1132969000,1863670000,598001000,0.1498081589169695,-19.910512489027145
VTR,2011-09-30,Q3,171545000,9330269000,17205770000,1201078000,0.07354343159881029,26.012148575699968
KEQU,2011-10-31,Q2,-48000,30676000,60110000,52283000,-0.006258964662928674,17.98337335229711
LTFD,2011-09-30,Q3,-142357,13170721,18294618,7206466,-0.04323438329610049,17.647065698344395
ESSA,2011-09-30,FY,5258000,161679000,1097480000,47176000,0.032521230339128765,-1.1417686293604286
MG,2011-08-31,Q1,3194000,171002000,248517000,82902000,0.07471257646109403,8.21782071641145
SXT,2011-09-30,Q3,91898000,1032896000,1631425000,1090431000,0.3558848131854514,12.93394526313618
UAPC,2011-09-30,Q3,-1649043,-1633944,582694,144169,4.036963323100425,-70.5882361190954
GRMN,2011-09-24,Q3,355340000,3068192000,4334885000,1848925000,0.46325653674867806,31.432149254962482
SBSI,2011-09-30,Q3,31228000,258143000,3210279000,98282000,0.483886837915419,27.15436821254487
FRT,2011-09-30,Q3,117157000,1292406000,3254848000,411593000,0.3626012259305512,27.775753394575865
TTI,2011-09-30,Q3,29908000,552336000,1244482000,265038000,0.2165927985863677,-21.632119751849487
GNCMA,2011-09-30,Q3,6738000,173070000,1451372000,510569000,0.15572889582249957,19.512200227881646
EXLS,2011-09-30,Q3,25226000,288699000,373582000,257961000,0.34951281438453197,34.090908352008555
EZPW,2011-09-30,FY,122159000,664248000,756450000,869317000,0.1839057099155737,-19.65662379253608
BG,2010-12-31,FY,2388000000,12220000000,26001000000,45707000000,0.19541734860883797,-12.698407061056235
DCOM,2011-09-30,Q3,34582000,354792000,4039865000,158781000,0.3898847775598097,27.377051572416196
CHGI,2011-09-30,Q3,1883485,47716205,130093747,37200337,0.1578905950295083,-27.659573523692814
CDE,2011-09-30,Q3,31060000,2124974000,3271219000,343575000,0.058466597708960205,34.468279876716245
B,2011-09-30,Q3,64649000,783547000,1466617000,972098000,0.330032531552032,29.922079111074474
JBLU,2011-09-30,Q3,63000000,1707000000,6911000000,3358000000,0.14762741652021089,17.35941348798557
AXR,2011-10-31,Q2,804000,79750000,188984000,43396000,0.04032601880877743,-11.52815186483597
MGRC,2011-09-30,Q3,36375000,320410000,895144000,55206000,0.4541056771012141,9.667924121681622
SNCR,2011-09-30,Q3,6918000,321043000,369470000,166933000,0.08619406123167302,-8.069046853513722
DGTW,2011-08-31,Q2,-642468,1900480,2051811,10525,-1.3522225963966998,-79.99999956651168
TXHG,2011-09-30,FY,-101376,-2603082,186733,23784,0.03894460489527414,13.157902218381034
VAC,2011-09-09,Q3,-186000000,1648000000,3165000000,119000000,-0.45145631067961167,83.15731618762247
CSGH,2011-08-31,Q1,2485108,56903719,58760809,11489266,0.17468861745222664,-65.59374888823365
GAHC,2011-09-30,Q3,-1477998,292781,977838,671749,-20.192539816449838,-22.222227127954216
GEO,2011-10-02,Q3,58836000,1045233000,2990590000,1206430000,0.22515936638051037,56.15125221832222
MPB,2011-09-30,Q3,3191000,52530000,720817000,23522000,0.24298496097468114,30.9999942779541
SLGD,2011-09-30,Q3,167100,8200200,15164100,11936600,0.08151020706812029,-54.83870983247826
RRC,2011-09-30,Q3,61015000,2323753000,5476478000,832410000,0.10502837435820417,19.51762545466742
SBCF,2011-09-30,Q3,4119000,170793000,2051037000,60734000,0.09646765382656197,8.163264114526037
OXY,2011-09-30,Q3,5137000000,36479000000,57244000000,17905000000,0.5632829847309411,20.363644099189475
CCK,2011-09-30,Q3,357000000,-100000000,7599000000,6586000000,-14.28,20.058801918390156
RMD,2011-09-30,Q1,50518000,1549018000,1935292000,314774000,0.13045167970933844,40.56964200677185
SCMP,2011-09-30,Q3,-20006000,35976000,142818000,40546000,-2.2243718034245052,34.852551852205536
NS,2011-09-30,Q3,191402000,2525049000,5848148000,608689000,0.3032052051267124,-2.6778839783294837
ASPZ,2011-06-30,Q2,-62579,-813725,3518,0,0.30761743832375804,-9.999997764825855
KDKN,2011-09-30,Q3,-5505749,19169702,32190700,1985801,-1.1488439413403506,-66.66666666666666
HAIN,2011-09-30,Q1,11690000,874941000,1337509000,292359000,0.05344360362584449,106.21931775230289
CACI,2011-09-30,Q1,42140000,1141113000,2303424000,924395000,0.14771543221398759,3.7044500194057646
IMAX,2011-09-30,Q3,9214000,181267000,374378000,169880000,0.20332437785145668,37.5000032930744
KO,2011-09-30,Q3,6960000000,33209000000,81753000000,35502000000,0.8383269595591557,12.285380923170324
CPRT,2011-10-31,Q1,41149000,554845000,1225884000,185647000,0.2966522181870613,25.373133020992398
CMCSA,2011-09-30,Q3,3572000000,46683000000,156827000000,40800000000,0.30606430606430607,70.84130759142077
DORM,2011-09-24,Q3,36633000,300056000,357730000,390236000,0.4883488415495774,95.24574499795816
SM,2011-09-30,Q3,336127000,1587753000,3456280000,1223776000,0.846799218770174,-10.783183431144307
AMKR,2011-09-30,Q3,67534000,756284000,2889387000,2092590000,0.35718856937341,1.3761454344538677
GD,2011-10-02,Q3,1923000000,13619000000,33408000000,15186000000,0.5647991776195022,18.771339898240015
MRC,2011-09-30,Q3,25423000,718999000,3267406000,3526054000,0.14143552355427477,16.872619213817035
ALTX,2011-09-30,FY,-341000,3219000,3351000,125000,-0.10593351972662317,-31.578949432293772
RNST,2011-09-30,Q3,19842000,487401000,4136474000,129508000,0.162839222734463,54.045571999341945
MCY,2011-09-30,Q3,111695000,1809487000,4096617000,106631000,0.24690975950642363,0.7822765676516444
JBSS,2011-09-29,Q1,2442000,186485000,343991000,156800000,0.052379547952918465,60.30150964487013
OCN,2011-09-30,Q3,68668000,977702000,4897175000,339305000,0.28093631801919194,107.49432579406155
ROG,2011-09-30,Q3,35919000,383189000,702662000,427353000,0.3749481326447262,8.254534766338832
LPTC,2011-09-30,Q3,-295223,-1009106,503463,0,1.1702358325091715,-91.86666714681517
CMC,2011-08-31,FY,-129404000,1160425000,3683131000,7918430000,-0.11151431587564901,9.957447457820813
PDM,2011-09-30,Q3,106032000,2712513000,4613118000,404149000,0.15635980362121768,7.235621959020431
TACT,2011-09-30,Q3,4106000,35053000,45090000,52324000,0.4685476278777851,-8.138099572775054
TSLA,2011-09-30,Q3,-172922000,294118000,700250000,115891000,-2.3517363779163465,20.049198390865257
KSS,2011-10-29,Q3,711000000,6471000000,14682000000,12786000000,0.43949930458970793,-1.26390905519639
COF,2011-09-30,Q3,2740000000,29378000000,200148000000,11286000000,0.3730682823881816,43.855656787759315
DY,2011-10-29,Q1,12966000,367167000,739907000,319575000,0.14125452450792148,-27.58620960455549
DKAM,2011-10-31,Q2,-730471,-2833224,2523582,1418669,1.0312929722464586,-61.66666749450892
VYEY,2011-09-30,Q3,-2664241,-5192,1282316,343040,2052.573959938367,-79.5744690394396
OSK,2011-09-30,FY,108900000,1596500000,4826900000,893100000,0.06821171312245537,74.26938185544309
TTMI,2011-09-26,Q3,34867000,790004000,1778253000,1067179000,0.17654087827403406,1.104414219437204
RYN,2011-09-30,Q3,219774000,1368031000,2494721000,1100218000,0.6425994732575504,33.21554711446441
AEE,2011-09-30,Q3,500000000,8152000000,23356000000,5953000000,0.24533856722276742,9.741342514576129
LTTC,2011-09-30,Q3,-3436403,1380958,8729071,9006867,-9.953678533308038,-17.89473411779321
MGUY,2011-09-30,Q3,-754922000,-699652000,887713000,19802000,4.315985661443118,81.81817787737894
GEVO,2011-09-30,Q3,-34054000,103295000,133179000,46748000,-1.3187085531729512,-61.57989228007181
GFF,2011-09-30,FY,-7431000,651908000,1865254000,1830802000,-0.01139884769016487,25.91686804971977
AMSWA,2011-10-31,Q2,5269000,76593000,104953000,19802000,0.2751687491023984,4.219941683182691
GSAT,2011-09-30,Q3,-21215000,551104000,1406799000,41774000,-0.15398182557194287,12.195124965136735
APD,2011-09-30,FY,1261500000,5795800000,14290700000,10082000000,0.21765761413437318,8.2885849072497
HLF,2011-09-30,Q3,307221000,516479000,1388056000,2190153000,2.379349402395838,-11.567158814819074
TEGY,2011-09-30,Q3,-1314271,-1140379,2751,0,4.609944588597299,192.68291220290584
PBHC,2011-09-30,Q3,1887000,39382000,420446000,13966000,0.19166116499923824,24.27070281381935
CCI,2011-09-30,Q3,122521000,2313062000,10443215000,131039000,0.21187672444577793,57.61003530869691
IVZ,2011-09-30,Q3,312100000,7949100000,19737800000,3095100000,0.15704922569850674,61.12185301314964
IMCI,2011-09-30,Q3,-583177,-6737363,796583,6539743,0.346234572784634,69.23076923076923
STRL,2011-09-30,Q3,13715000,255436000,404034000,387167000,0.21477004024491458,-10.653540966245394
GPRC,2011-09-30,Q3,9544400,29761939,39306069,46579286,1.2827658843061267,-51.40844940358835
OI,2011-09-30,Q3,276000000,1940000000,9552000000,5540000000,0.5690721649484536,24.074076526940132
BRKL,2011-09-30,Q3,21459000,501890000,3157498000,103947000,0.17102552352109027,14.396882635347227
POWI,2011-09-30,Q3,27965000,368387000,440488000,232009000,0.303648065756935,-0.5227044894536895
