Symbol,EndDate,Quarter,NetIncome,StockholdersEquity,TotalAssets,NetSales,ROE,Percent_Growth
KR,2017-05-20,Q1,297000000,6145000000,35799000000,36285000000,0.1933279088689992,-14.99317347693688
MYGN,2017-03-31,Q3,8900000,748200000,1267800000,534200000,0.047580860732424485,53.906239910672504
AIRI,2017-03-31,Q1,-1154000,24911000,73627000,16153000,-0.18529966681385734,-57.80822022320473
CVGW,2017-04-30,Q2,18155000,236805000,383922000,496716000,0.30666582208990517,48.116823910767636
HNDI,2017-02-28,Q3,-398302,-975585,1473044,0,1.6330796393958498,215.475023883768
RVP,2017-03-31,Q1,-1189945,28878132,39647154,6923680,-0.16482298785807892,-7.207210980571571
MSTR,2017-03-31,Q1,14867000,572036000,786536000,120576000,0.10395849212287339,-31.31522715810908
EFSI,2017-03-31,Q1,2042000,80527000,705140000,6566000,0.10143181789958647,15.49295661137751
WBS,2017-03-31,Q1,59471000,2560358000,26002916000,219680000,0.09291044455501926,10.711431879067696
SYK,2017-03-31,Q1,444000000,9704000000,20517000000,2955000000,0.18301731244847486,22.233198351285736
SNES,2017-03-31,Q1,-3455000,8433000,9595000,7000,-1.6387999525672952,-93.55246523388116
TAP,2017-03-31,Q1,207800000,11598300000,29542900000,2448700000,0.07166567514204668,-21.29348808731133
OFLX,2017-03-31,Q1,4183000,49945000,63702000,25607000,0.3350085093602963,36.22096092693231
BRO,2017-03-31,Q1,70110000,2415796000,5197444000,465080000,0.11608596090067208,21.95589544438113
HCMC,2017-03-31,Q1,-1765866,2140183,13926198,3585990,-3.3004018815213465,0.0
USPH,2017-03-31,Q1,6034000,191293000,387671000,97565000,0.12617293889478445,24.50229594525156
GPT,2017-03-31,Q1,9281000,2733245000,5606860000,129994000,0.013582390162608914,-17.376425199223657
LAKE,2017-01-31,FY,3893000,71507000,84554000,86183000,0.05444222243976114,28.57142229312519
MMSI,2017-03-31,Q1,14803000,652342000,1015181000,171069000,0.0907683393066827,56.920412016349346
CATO,2017-04-29,Q1,22233000,379801000,573570000,237655000,0.23415420180568244,-24.6636779738517
